Longitude,Latitude
-90.0878,35.3632
-90.0967,35.3571
-90.1072,35.3431
-90.1102,35.3427
-90.1038,35.3323
-90.1090,35.3049
-90.1236,35.3044
-90.1394,35.2987
-90.1497,35.3032
-90.1588,35.3006
-90.1637,35.2960
-90.1688,35.2802
-90.1588,35.2625
-90.1520,35.2559
-90.1403,35.2522
-90.1164,35.2557
-90.1050,35.2542
-90.0979,35.2499
-90.0793,35.2288
-90.0742,35.2182
-90.0743,35.2105
-90.0800,35.2076
-90.0885,35.2123
-90.0964,35.1948
-90.1090,35.1990
-90.1161,35.1984
-90.1173,35.1878
-90.1141,35.1816
-90.1091,35.1784
-90.1085,35.1690
-90.1027,35.1630
-90.0927,35.1576
-90.0669,35.1518
-90.0653,35.1376
-90.0833,35.1216
-90.1005,35.1166
-90.1093,35.1188
-90.1427,35.1350
-90.1600,35.1287
-90.1735,35.1180
-90.1767,35.1120
-90.1813,35.0913
-90.1938,35.0616
-90.1933,35.0422
-90.2000,35.0327
-90.2093,35.0265
-90.2143,35.0257
-90.2305,35.0312
-90.2564,35.0344
-90.2623,35.0363
-90.2652,35.0402
-90.2919,35.0417
-90.2972,35.0378
-90.3068,35.0181
-90.3098,35.0097
-90.3092,34.9956
-90.3043,34.9848
-90.2963,34.9763
-90.2871,34.9724
-90.2781,34.9650
-90.2539,34.9549
-90.2477,34.9478
-90.2444,34.9375
-90.2446,34.9209
-90.2500,34.9072
-90.3099,34.8750
-90.3134,34.8716
-90.3044,34.8605
-90.3024,34.8564
-90.3038,34.8504
-90.3112,34.8441
-90.3230,34.8463
-90.3403,34.8603
-90.3521,34.8531
-90.3797,34.8458
-90.4079,34.8329
-90.4148,34.8317
-90.4223,34.8336
-90.4287,34.8413
-90.4316,34.8550
-90.4292,34.8685
-90.4382,34.8845
-90.4597,34.8919
-90.4756,34.8862
-90.4839,34.8771
-90.4838,34.8612
-90.4567,34.8226
-90.4589,34.8143
-90.4722,34.8024
-90.4744,34.7920
-90.4703,34.7808
-90.4516,34.7500
-90.4539,34.7368
-90.4698,34.7269
-90.4888,34.7236
-90.5016,34.7241
-90.5201,34.7318
-90.5242,34.7390
-90.5244,34.7513
-90.5054,34.7645
-90.5009,34.7711
-90.5146,34.8017
-90.5221,34.8022
-90.5384,34.7971
-90.5475,34.7845
-90.5471,34.7766
-90.5418,34.7616
-90.5357,34.7528
-90.5363,34.7482
-90.5399,34.7447
-90.5598,34.7407
-90.5671,34.7334
-90.5674,34.7232
-90.5442,34.7011
-90.5356,34.6978
-90.5220,34.6965
-90.4931,34.7008
-90.4751,34.7007
-90.4685,34.6972
-90.4636,34.6910
-90.4634,34.6811
-90.4720,34.6670
-90.5080,34.6366
-90.5194,34.6298
-90.5371,34.6277
-90.5486,34.6327
-90.5550,34.6461
-90.5525,34.6596
-90.5380,34.6731
-90.5387,34.6824
-90.5522,34.6970
-90.5611,34.6967
-90.5786,34.6837
-90.5883,34.6709
-90.5831,34.6413
-90.5881,34.6265
-90.5871,34.6156
-90.5700,34.5874
-90.5491,34.5680
-90.5408,34.5508
-90.5456,34.5376
-90.5692,34.5248
-90.5810,34.5127
-90.5898,34.4847
-90.5854,34.4611
-90.5739,34.4518
-90.5672,34.4403
-90.5657,34.4343
-90.5683,34.4247
-90.5806,34.4105
-90.6138,34.3906
-90.6348,34.3863
-90.6584,34.3756
-90.6552,34.3717
-90.6667,34.3557
-90.6668,34.3485
-90.6573,34.3272
-90.6613,34.3153
-90.6780,34.3129
-90.6859,34.3157
-90.6930,34.3225
-90.6914,34.3385
-90.6815,34.3528
-90.6766,34.3713
-90.7162,34.3635
-90.7561,34.3672
-90.7670,34.3602
-90.7676,34.3468
-90.7488,34.3309
-90.7446,34.3248
-90.7405,34.3134
-90.7421,34.3036
-90.7526,34.2892
-90.7651,34.2804
-90.8028,34.2824
-90.8218,34.2774
-90.8296,34.2723
-90.8387,34.2420
-90.8399,34.2230
-90.8477,34.2064
-90.8566,34.2115
-90.8790,34.2153
-90.8945,34.2243
-90.9000,34.2295
-90.9042,34.2409
-90.9081,34.2448
-90.9230,34.2464
-90.9289,34.2444
-90.9363,34.2366
-90.9364,34.2246
-90.9312,34.2130
-90.9140,34.1954
-90.8878,34.1819
-90.8774,34.1855
-90.8695,34.1829
-90.8555,34.1868
-90.8381,34.1837
-90.8224,34.1841
-90.8123,34.1807
-90.8086,34.1758
-90.8071,34.1636
-90.8158,34.1498
-90.8256,34.1419
-90.8360,34.1378
-90.8534,34.1374
-90.8678,34.1420
-90.8943,34.1608
-90.9099,34.1654
-90.9542,34.1384
-90.9592,34.1302
-90.9559,34.1200
-90.9551,34.1187
-90.9462,34.1093
-90.9212,34.0939
-90.9140,34.0927
-90.8880,34.0977
-90.8788,34.0945
-90.8718,34.0865
-90.8718,34.0763
-90.8877,34.0553
-90.8869,34.0350
-90.8888,34.0297
-90.8994,34.0237
-90.9145,34.0218
-90.9236,34.0230
-90.9426,34.0179
-90.9706,34.0215
-90.9878,34.0189
-90.9797,33.9976
-90.9709,33.9919
-90.9614,33.9798
-90.9636,33.9676
-90.9707,33.9618
-90.9875,33.9607
-91.0000,33.9663
-91.0188,34.0030
-91.0337,33.9952
-91.0454,33.9857
-91.0711,33.9844
-91.0791,33.9820
-91.0878,33.9752
-91.0896,33.9696
-91.0886,33.9612
-91.0840,33.9561
-91.0359,33.9437
-91.0200,33.9370
-91.0102,33.9292
-91.0107,33.9254
-91.0263,33.9079
-91.0708,33.8666
-91.0726,33.8548
-91.0674,33.8403
-91.0467,33.8153
-91.0251,33.8058
-91.0000,33.7994
-90.9916,33.7925
-90.9890,33.7869
-90.9911,33.7767
-91.0000,33.7691
-91.0232,33.7629
-91.0538,33.7786
-91.0854,33.7763
-91.1072,33.7705
-91.1234,33.7820
-91.1321,33.7833
-91.1372,33.7798
-91.1450,33.7672
-91.1406,33.7596
-91.1448,33.7509
-91.1432,33.7469
-91.1465,33.7323
-91.1446,33.7267
-91.1322,33.7141
-91.1176,33.7052
-91.1075,33.7046
-91.0898,33.7073
-91.0682,33.7164
-91.0598,33.7147
-91.0467,33.7062
-91.0360,33.6890
-91.0303,33.6877
-91.0313,33.6780
-91.0345,33.6729
-91.0400,33.6699
-91.0591,33.6663
-91.0784,33.6582
-91.0905,33.6575
-91.1303,33.6744
-91.1608,33.7070
-91.1756,33.7030
-91.2053,33.7007
-91.2139,33.6971
-91.2205,33.6928
-91.2277,33.6830
-91.2287,33.6740
-91.2264,33.6686
-91.2159,33.6600
-91.1823,33.6526
-91.1641,33.6432
-91.1366,33.6226
-91.1308,33.6108
-91.1305,33.6035
-91.1339,33.5944
-91.1520,33.5826
-91.1781,33.5825
-91.1982,33.5720
-91.2240,33.5673
-91.2308,33.5613
-91.2309,33.5494
-91.2156,33.5293
-91.1852,33.5087
-91.1827,33.4989
-91.1955,33.4884
-91.2084,33.4685
-91.2316,33.4570
-91.2351,33.4389
-91.2067,33.4337
-91.1869,33.4385
-91.1772,33.4435
-91.1693,33.4525
-91.1755,33.4716
-91.1770,33.4865
-91.1724,33.4963
-91.1675,33.4982
-91.1250,33.4727
-91.1179,33.4537
-91.1210,33.4434
-91.1318,33.4299
-91.1375,33.4272
-91.1535,33.4255
-91.1762,33.4169
-91.1843,33.4195
-91.2025,33.4167
-91.2086,33.4086
-91.2089,33.4035
-91.1910,33.3895
-91.1719,33.3809
-91.1511,33.3786
-91.1426,33.3797
-91.1206,33.3884
-91.1066,33.3994
-91.0968,33.4109
-91.0948,33.4185
-91.0966,33.4375
-91.0864,33.4515
-91.0777,33.4555
-91.0675,33.4550
-91.0597,33.4501
-91.0575,33.4452
-91.0580,33.4286
-91.0681,33.4139
-91.0752,33.4058
-91.1017,33.3868
-91.1203,33.3637
-91.1420,33.3494
-91.1409,33.3364
-91.1436,33.3283
-91.1413,33.2988
-91.1254,33.2801
-91.1280,33.2684
-91.1181,33.2620
-91.1151,33.2551
-91.1105,33.2458
-91.0990,33.2381
-91.0845,33.2771
-91.0784,33.2832
-91.0680,33.2869
-91.0586,33.2868
-91.0495,33.2838
-91.0444,33.2776
-91.0439,33.2697
-91.0506,33.2506
-91.0637,33.2376
-91.0655,33.2329
-91.0690,33.2325
-91.0706,33.2272
-91.0776,33.2274
-91.0809,33.2224
-91.0916,33.2207
-91.0843,33.1807
-91.0855,33.1557
-91.0910,33.1381
-91.1042,33.1315
-91.1316,33.1290
-91.1503,33.1306
-91.1615,33.1417
-91.1836,33.1416
-91.1931,33.1366
-91.2017,33.1250
-91.2001,33.1068
-91.1807,33.0982
-91.1714,33.0877
-91.1497,33.0815
-91.1245,33.0640
-91.1211,33.0590
-91.1203,33.0544
-91.1290,33.0334
-91.1373,33.0286
-91.1561,33.0235
-91.1623,33.0196
-91.1662,33.0112
-91.1660,33.0040
-91.2649,33.0050
-91.4357,33.0060
-91.4603,33.0058
-92.0690,33.0080
-92.7248,33.0142
-92.9885,33.0173
-93.2384,33.0179
-93.4903,33.0183
-93.5208,33.0185
-93.8047,33.0192
-93.8144,33.0192
-94.0428,33.0191
-94.0428,33.2711
-94.0433,33.5521
-94.0500,33.5510
-94.0517,33.5525
-94.0617,33.5496
-94.0731,33.5548
-94.0736,33.5582
-94.0708,33.5600
-94.0597,33.5591
-94.0555,33.5618
-94.0564,33.5677
-94.0667,33.5688
-94.0704,33.5826
-94.0738,33.5847
-94.0725,33.5721
-94.0888,33.5752
-94.1126,33.5669
-94.1207,33.5669
-94.1227,33.5530
-94.1285,33.5508
-94.1329,33.5578
-94.1349,33.5709
-94.1450,33.5649
-94.1513,33.5683
-94.1511,33.5717
-94.1428,33.5776
-94.1420,33.5813
-94.1459,33.5819
-94.1524,33.5758
-94.1566,33.5756
-94.1618,33.5808
-94.1621,33.5888
-94.1761,33.5910
-94.1837,33.5946
-94.1962,33.5812
-94.2037,33.5797
-94.2128,33.5834
-94.2170,33.5806
-94.2159,33.5763
-94.2111,33.5737
-94.2014,33.5772
-94.1939,33.5734
-94.1897,33.5623
-94.1916,33.5570
-94.1993,33.5560
-94.2054,33.5671
-94.2134,33.5630
-94.2190,33.5560
-94.2329,33.5521
-94.2474,33.5555
-94.2519,33.5593
-94.2500,33.5665
-94.2366,33.5808
-94.2368,33.5873
-94.2426,33.5896
-94.2569,33.5831
-94.2655,33.5735
-94.2718,33.5614
-94.2771,33.5572
-94.2907,33.5588
-94.2902,33.5678
-94.2804,33.5748
-94.2824,33.5809
-94.2868,33.5823
-94.2931,33.5803
-94.2995,33.5746
-94.3070,33.5597
-94.3062,33.5555
-94.3120,33.5505
-94.3211,33.5489
-94.3310,33.5528
-94.3354,33.5644
-94.3394,33.5675
-94.3438,33.5677
-94.3522,33.5621
-94.3471,33.5521
-94.3534,33.5439
-94.3859,33.5448
-94.4007,33.5568
-94.4013,33.5600
-94.3952,33.5664
-94.3878,33.5654
-94.3799,33.5688
-94.3776,33.5745
-94.3812,33.5821
-94.3858,33.5817
-94.4031,33.5683
-94.4120,33.5686
-94.4298,33.5910
-94.4393,33.5940
-94.4422,33.5911
-94.4530,33.5917
-94.4580,33.5982
-94.4572,33.6003
-94.4629,33.5983
-94.4718,33.6025
-94.4692,33.6072
-94.4525,33.6173
-94.4525,33.6225
-94.4601,33.6243
-94.4625,33.6308
-94.4483,33.6344
-94.4480,33.6423
-94.4579,33.6452
-94.4659,33.6361
-94.4762,33.6388
-94.4857,33.6378
-94.4771,33.9408
-94.4701,34.1898
-94.4609,34.5074
-94.4543,34.7289
-94.4476,34.9338
-94.4325,35.3807
-94.4315,35.3984
-94.4724,35.6385
-94.4929,35.7591
-94.5520,36.1022
-94.5626,36.1617
-94.6177,36.4993
NaN,NaN
NaN,NaN
-124.2101,41.9980
-123.8203,41.9956
-123.7270,41.9972
-123.6558,41.9953
-123.6234,42.0000
-123.5167,42.0010
-123.4336,42.0018
-123.3464,41.9993
-123.2296,42.0040
-123.1448,42.0094
-123.0441,42.0032
-122.8928,42.0027
-122.6336,42.0050
-122.3771,42.0097
-122.2884,42.0079
-121.4465,41.9973
-121.2500,41.9977
-121.0342,41.9934
-120.8784,41.9939
-120.2934,41.9931
-119.9981,41.9947
-119.9988,41.1841
-119.9949,40.5000
-119.9962,40.0000
-120.0003,39.7225
-120.0021,39.4452
-120.0043,39.3164
-120.0034,39.1657
-120.0024,39.1128
-120.0015,39.0676
-120.0000,38.9997
-119.9033,38.9334
-119.5844,38.7133
-119.4496,38.6201
-119.4341,38.6091
-119.3274,38.5349
-119.1560,38.4148
-118.4272,37.8963
-117.8318,37.4650
-117.1651,36.9712
-115.8975,36.0042
-115.6464,35.8090
-114.6322,35.0021
-114.6282,34.9861
-114.6344,34.9651
-114.6290,34.9430
-114.6325,34.9246
-114.6301,34.9073
-114.6359,34.8891
-114.6323,34.8700
-114.6231,34.8597
-114.5999,34.8474
-114.5860,34.8357
-114.5757,34.8153
-114.5702,34.7943
-114.5519,34.7669
-114.5288,34.7508
-114.5158,34.7367
-114.4912,34.7257
-114.4867,34.7166
-114.4702,34.7122
-114.4645,34.6912
-114.4497,34.6668
-114.4572,34.6571
-114.4407,34.6425
-114.4379,34.6214
-114.4234,34.6104
-114.4245,34.6008
-114.4360,34.5961
-114.4216,34.5807
-114.4044,34.5696
-114.3801,34.5297
-114.3773,34.5073
-114.3816,34.4957
-114.3809,34.4760
-114.3859,34.4579
-114.3729,34.4469
-114.3367,34.4509
-114.3310,34.4466
-114.3259,34.4378
-114.3002,34.4268
-114.2926,34.4195
-114.2904,34.4098
-114.2860,34.4053
-114.2621,34.4004
-114.2335,34.3766
-114.2253,34.3659
-114.1987,34.3614
-114.1761,34.3493
-114.1680,34.3395
-114.1564,34.3178
-114.1375,34.3032
-114.1359,34.2744
-114.1304,34.2627
-114.1325,34.2585
-114.1639,34.2597
-114.1631,34.2533
-114.1653,34.2500
-114.1738,34.2473
-114.1773,34.2400
-114.2110,34.2115
-114.2244,34.2036
-114.2242,34.1939
-114.2289,34.1869
-114.2399,34.1832
-114.2562,34.1728
-114.2677,34.1702
-114.2745,34.1721
-114.2865,34.1705
-114.3200,34.1386
-114.3353,34.1340
-114.3522,34.1331
-114.3657,34.1186
-114.3784,34.1160
-114.3898,34.1101
-114.4008,34.1116
-114.4109,34.1100
-114.4197,34.1035
-114.4326,34.0884
-114.4346,34.0797
-114.4386,34.0579
-114.4342,34.0378
-114.4375,34.0226
-114.4494,34.0126
-114.4651,34.0110
-114.4665,34.0052
-114.4584,34.0000
-114.4578,33.9955
-114.4671,33.9929
-114.4991,33.9618
-114.5079,33.9575
-114.5151,33.9581
-114.5223,33.9546
-114.5347,33.9346
-114.5329,33.9251
-114.5176,33.9175
-114.5107,33.9111
-114.5071,33.9038
-114.5079,33.9006
-114.5129,33.8979
-114.5235,33.9016
-114.5251,33.9002
-114.5220,33.8926
-114.5030,33.8761
-114.5026,33.8664
-114.5139,33.8586
-114.5249,33.8600
-114.5298,33.8554
-114.5192,33.8254
-114.5219,33.8190
-114.5273,33.8149
-114.5041,33.7604
-114.5037,33.7510
-114.5116,33.7342
-114.4958,33.7191
-114.4934,33.7079
-114.4949,33.6984
-114.5232,33.6859
-114.5307,33.6751
-114.5295,33.6668
-114.5133,33.6602
-114.5176,33.6559
-114.5298,33.6544
-114.5324,33.6516
-114.5230,33.6347
-114.5256,33.6302
-114.5303,33.6282
-114.5304,33.6239
-114.5211,33.6125
-114.5284,33.6066
-114.5398,33.5914
-114.5395,33.5806
-114.5360,33.5709
-114.5238,33.5522
-114.5581,33.5318
-114.5602,33.5167
-114.5687,33.5092
-114.5797,33.5064
-114.5916,33.4986
-114.6009,33.4814
-114.6221,33.4565
-114.6215,33.4475
-114.6263,33.4335
-114.6344,33.4227
-114.6488,33.4136
-114.6576,33.4130
-114.6731,33.4183
-114.6872,33.4179
-114.6949,33.4151
-114.7009,33.4084
-114.7193,33.4079
-114.7247,33.4040
-114.7065,33.3825
-114.7066,33.3766
-114.6983,33.3611
-114.6972,33.3524
-114.7001,33.3370
-114.7072,33.3234
-114.7228,33.3121
-114.7304,33.3024
-114.7209,33.2869
-114.6937,33.2798
-114.6797,33.2735
-114.6713,33.2585
-114.6888,33.2464
-114.6728,33.2231
-114.6780,33.2034
-114.6746,33.1855
-114.6795,33.1697
-114.6786,33.1595
-114.6863,33.1422
-114.6960,33.1312
-114.7054,33.1053
-114.7070,33.0911
-114.7039,33.0870
-114.6882,33.0840
-114.6862,33.0709
-114.6735,33.0571
-114.6729,33.0419
-114.6615,33.0326
-114.6570,33.0338
-114.6452,33.0489
-114.6388,33.0453
-114.6275,33.0310
-114.6180,33.0272
-114.5890,33.0262
-114.5840,33.0282
-114.5775,33.0353
-114.5709,33.0366
-114.5303,33.0324
-114.5157,33.0276
-114.5072,33.0197
-114.5005,33.0075
-114.4922,32.9717
-114.4878,32.9699
-114.4758,32.9751
-114.4678,32.9716
-114.4673,32.9552
-114.4794,32.9379
-114.4800,32.9336
-114.4759,32.9236
-114.4632,32.9124
-114.4621,32.9058
-114.4682,32.8451
-114.4934,32.8232
-114.5094,32.8164
-114.5288,32.7954
-114.5316,32.7769
-114.5261,32.7570
-114.5383,32.7569
-114.5384,32.7498
-114.5637,32.7495
-114.5637,32.7423
-114.5810,32.7423
-114.5810,32.7349
-114.6143,32.7345
-114.6148,32.7284
-114.6169,32.7282
-114.6877,32.7375
-114.7008,32.7456
-114.7137,32.7303
-114.7188,32.7187
-116.1053,32.6185
-116.8602,32.5566
-117.0356,32.5416
-117.0400,32.5412
-117.0411,32.5412
-117.0445,32.5409
-117.1242,32.5349
-117.1288,32.5547
-117.1335,32.5611
-117.1345,32.6143
-117.1404,32.6291
-117.1653,32.6696
-117.1826,32.6839
-117.1997,32.6899
-117.2187,32.6869
-117.2302,32.6780
-117.2351,32.6685
-117.2420,32.6645
-117.2459,32.6665
-117.2567,32.7148
-117.2528,32.7552
-117.2558,32.7927
-117.2784,32.8213
-117.2814,32.8341
-117.2784,32.8498
-117.2618,32.8524
-117.2518,32.8666
-117.2518,32.8853
-117.2607,32.9395
-117.2774,33.0006
-117.3021,33.0568
-117.3139,33.0913
-117.3543,33.1564
-117.4489,33.2717
-117.4992,33.3278
-117.5485,33.3653
-117.5711,33.3781
-117.5950,33.3866
-117.5956,33.3876
-117.6070,33.4063
-117.6308,33.4305
-117.6447,33.4407
-117.6827,33.4613
-117.6910,33.4594
-117.7143,33.4605
-117.7256,33.4834
-117.7330,33.4850
-117.7373,33.4890
-117.7379,33.4942
-117.7840,33.5415
-117.8077,33.5511
-117.8394,33.5735
-117.8788,33.5924
-117.9271,33.6057
-117.9400,33.6200
-118.0023,33.6552
-118.0888,33.7288
-118.1001,33.7331
-118.1163,33.7429
-118.1321,33.7525
-118.1473,33.7580
-118.1803,33.7630
-118.2222,33.7525
-118.2357,33.7512
-118.2451,33.7474
-118.2540,33.7393
-118.2717,33.7140
-118.2806,33.7072
-118.2929,33.7038
-118.2954,33.7076
-118.3509,33.7275
-118.3593,33.7364
-118.3741,33.7364
-118.3788,33.7406
-118.3856,33.7402
-118.3953,33.7351
-118.4101,33.7406
-118.4275,33.7747
-118.4041,33.8002
-118.3940,33.8035
-118.3906,33.8154
-118.3903,33.8384
-118.3990,33.8432
-118.4016,33.8615
-118.4083,33.8768
-118.4415,33.9403
-118.4757,33.9875
-118.4965,34.0095
-118.5186,34.0275
-118.5392,34.0371
-118.6477,34.0375
-118.6805,34.0311
-118.7043,34.0297
-118.7437,34.0321
-118.7587,34.0253
-118.7862,34.0195
-118.7943,34.0068
-118.8065,34.0001
-118.8141,34.0082
-118.8498,34.0329
-118.9360,34.0429
-118.9437,34.0458
-118.9950,34.0654
-119.0037,34.0646
-119.0369,34.0828
-119.0520,34.0828
-119.0876,34.0970
-119.0994,34.0986
-119.1097,34.0938
-119.1279,34.1002
-119.1833,34.1350
-119.2015,34.1429
-119.2141,34.1453
-119.2300,34.1666
-119.2474,34.1967
-119.2648,34.2299
-119.2790,34.2671
-119.2924,34.2742
-119.3019,34.2710
-119.3360,34.2884
-119.3518,34.3066
-119.3708,34.3185
-119.3890,34.3153
-119.3984,34.3304
-119.4230,34.3486
-119.4420,34.3549
-119.4586,34.3739
-119.4704,34.3762
-119.4757,34.3732
-119.5797,34.4123
-119.6123,34.4194
-119.6435,34.4152
-119.6776,34.4138
-119.6903,34.4024
-119.7045,34.3953
-119.7314,34.3953
-119.7825,34.4152
-119.8364,34.4138
-119.8406,34.4038
-119.8747,34.4067
-119.9286,34.4336
-119.9527,34.4322
-119.9739,34.4464
-119.9952,34.4563
-120.0902,34.4591
-120.1413,34.4719
-120.2207,34.4719
-120.3341,34.4620
-120.4192,34.4506
-120.4518,34.4407
-120.4703,34.4478
-120.4759,34.4733
-120.4915,34.4903
-120.5100,34.5229
-120.5539,34.5400
-120.5809,34.5556
-120.6149,34.5513
-120.6362,34.5598
-120.6461,34.5768
-120.6419,34.5995
-120.6107,34.6633
-120.6007,34.6945
-120.6036,34.7101
-120.6263,34.7371
-120.6376,34.7555
-120.6206,34.7952
-120.6078,34.8448
-120.6135,34.8633
-120.6376,34.8775
-120.6560,34.8973
-120.6702,34.9016
-120.6646,34.9313
-120.6488,34.9750
-120.6390,35.0021
-120.6309,35.0446
-120.6287,35.0719
-120.6311,35.1095
-120.6361,35.1265
-120.6497,35.1467
-120.6653,35.1514
-120.6964,35.1682
-120.7180,35.1718
-120.7371,35.1802
-120.7515,35.1766
-120.7515,35.1574
-120.7658,35.1598
-120.8006,35.1802
-120.8544,35.2053
-120.8724,35.2209
-120.8916,35.2424
-120.8976,35.2568
-120.8928,35.2748
-120.8772,35.2999
-120.8664,35.3286
-120.8640,35.3430
-120.8640,35.3765
-120.8676,35.3993
-120.8796,35.4232
-120.9023,35.4452
-120.9059,35.4484
-120.9490,35.4472
-120.9790,35.4567
-121.0041,35.4591
-121.1023,35.5477
-121.1202,35.5801
-121.1609,35.6279
-121.1753,35.6387
-121.1945,35.6363
-121.2064,35.6399
-121.2244,35.6507
-121.2483,35.6543
-121.2843,35.6651
-121.2879,35.6818
-121.3118,35.7082
-121.3190,35.7453
-121.3250,35.7561
-121.3250,35.7740
-121.3482,35.7961
-121.3551,35.8026
-121.3822,35.8195
-121.4149,35.8563
-121.4451,35.8701
-121.4645,35.8870
-121.4660,35.9095
-121.4716,35.9130
-121.4844,35.9687
-121.5018,35.9994
-121.5100,36.0061
-121.5463,36.0183
-121.5662,36.0188
-121.5718,36.0234
-121.5810,36.0403
-121.5902,36.0480
-121.5918,36.0638
-121.6045,36.0705
-121.6173,36.0843
-121.6209,36.0981
-121.6281,36.1114
-121.6546,36.1405
-121.7139,36.1921
-121.7909,36.2322
-121.8124,36.2343
-121.8276,36.2461
-121.8484,36.2738
-121.8810,36.2932
-121.8872,36.3015
-121.8983,36.3015
-121.9017,36.3064
-121.8948,36.3126
-121.8927,36.3410
-121.9052,36.3542
-121.9184,36.4339
-121.9295,36.4526
-121.9454,36.4893
-121.9433,36.5059
-121.9530,36.5163
-121.9530,36.5226
-121.9288,36.5233
-121.9253,36.5281
-121.9288,36.5503
-121.9322,36.5586
-121.9371,36.5628
-121.9454,36.5655
-121.9523,36.5607
-121.9703,36.5690
-121.9731,36.5828
-121.9565,36.6099
-121.9447,36.6154
-121.9343,36.6369
-121.9281,36.6369
-121.9038,36.6210
-121.8900,36.6036
-121.8816,36.6009
-121.8650,36.6071
-121.8477,36.6230
-121.8297,36.6459
-121.8179,36.6708
-121.8103,36.6993
-121.8047,36.7263
-121.8040,36.7512
-121.7881,36.8060
-121.8089,36.8509
-121.8640,36.9344
-121.8791,36.9502
-121.9045,36.9688
-121.9280,36.9773
-121.9389,36.9774
-121.9506,36.9715
-121.9725,36.9545
-121.9846,36.9605
-122.0223,36.9622
-122.0251,36.9503
-122.0752,36.9505
-122.1049,36.9560
-122.1279,36.9663
-122.1421,36.9765
-122.1521,36.9762
-122.1986,37.0125
-122.2051,37.0140
-122.2219,37.0252
-122.2670,37.0800
-122.2806,37.0981
-122.2922,37.1069
-122.3032,37.1153
-122.3128,37.1182
-122.3285,37.1125
-122.3362,37.1177
-122.3383,37.1210
-122.3361,37.1343
-122.3419,37.1405
-122.3589,37.1494
-122.3598,37.1586
-122.3658,37.1722
-122.3784,37.1811
-122.3856,37.1834
-122.3939,37.1818
-122.4039,37.1962
-122.4066,37.2207
-122.4176,37.2410
-122.4084,37.2798
-122.4000,37.3507
-122.4300,37.4123
-122.4431,37.4339
-122.4462,37.4655
-122.4508,37.4802
-122.4716,37.5002
-122.4817,37.4994
-122.4901,37.4963
-122.4917,37.4933
-122.4986,37.4956
-122.5179,37.5249
-122.5194,37.5380
-122.5171,37.5942
-122.5117,37.5981
-122.5048,37.5973
-122.4986,37.6058
-122.4924,37.6435
-122.5025,37.7072
-122.5141,37.7808
-122.5045,37.7881
-122.4913,37.7881
-122.4851,37.7904
-122.4773,37.8106
-122.4631,37.8047
-122.4190,37.8114
-122.4055,37.8109
-122.3980,37.8060
-122.3861,37.7920
-122.3788,37.7518
-122.3653,37.7326
-122.3562,37.7300
-122.3625,37.7158
-122.3726,37.7181
-122.3809,37.7101
-122.3916,37.7084
-122.3915,37.7078
-122.3878,37.6854
-122.3796,37.6776
-122.3744,37.6552
-122.3785,37.6474
-122.3796,37.6351
-122.3632,37.6198
-122.3535,37.6153
-122.3639,37.5974
-122.3594,37.5915
-122.3140,37.5911
-122.3102,37.5792
-122.3002,37.5762
-122.2629,37.5725
-122.2528,37.5676
-122.2431,37.5572
-122.2159,37.5415
-122.1954,37.5367
-122.1913,37.5218
-122.1745,37.5095
-122.1548,37.5005
-122.1388,37.5076
-122.1306,37.5050
-122.1175,37.5088
-122.1105,37.5108
-122.1105,37.5295
-122.1441,37.5808
-122.1451,37.6080
-122.1515,37.6277
-122.1554,37.6519
-122.1658,37.6721
-122.1796,37.6864
-122.1939,37.6938
-122.2132,37.6992
-122.2403,37.7185
-122.2743,37.7634
-122.3192,37.7796
-122.3311,37.7974
-122.3207,37.8127
-122.3005,37.8285
-122.2970,37.8359
-122.3119,37.8974
-122.3119,37.8974
-122.3194,37.9044
-122.3284,37.9086
-122.3494,37.9074
-122.3588,37.9089
-122.3626,37.9044
-122.3698,37.9044
-122.3889,37.9093
-122.3874,37.9157
-122.3897,37.9217
-122.4085,37.9319
-122.4284,37.9608
-122.4284,37.9653
-122.4145,37.9631
-122.4104,37.9601
-122.3983,37.9590
-122.3923,37.9623
-122.3825,37.9763
-122.3720,37.9751
-122.3679,37.9778
-122.3619,37.9887
-122.3682,38.0071
-122.3664,38.0127
-122.3359,38.0030
-122.3265,38.0037
-122.3152,38.0112
-122.3062,38.0116
-122.2870,38.0218
-122.2727,38.0394
-122.2637,38.0436
-122.2618,38.0526
-122.2649,38.0601
-122.2683,38.0686
-122.2945,38.1003
-122.3105,38.1134
-122.3524,38.1360
-122.3982,38.1515
-122.4017,38.1491
-122.4035,38.1479
-122.4098,38.1366
-122.4215,38.1278
-122.4874,38.1129
-122.4878,38.1089
-122.4883,38.1045
-122.4823,38.0716
-122.4876,38.0649
-122.4959,38.0396
-122.4986,38.0300
-122.4969,38.0217
-122.4943,38.0154
-122.4654,38.0037
-122.4557,37.9971
-122.4461,37.9848
-122.4561,37.9795
-122.4743,37.9745
-122.4890,37.9648
-122.4850,37.9489
-122.4780,37.9419
-122.4866,37.9366
-122.4966,37.9386
-122.5029,37.9353
-122.4993,37.9263
-122.4793,37.9166
-122.4674,37.9013
-122.4604,37.8970
-122.4477,37.8940
-122.4364,37.8821
-122.4371,37.8794
-122.4507,37.8714
-122.4567,37.8641
-122.4773,37.8565
-122.4783,37.8475
-122.4704,37.8365
-122.4712,37.8324
-122.4770,37.8307
-122.4775,37.8305
-122.4770,37.8258
-122.4903,37.8258
